model,repeat,fold,inner,epoch,train_loss,validation_cindex
adapted,0,2,2,13,2.7544448375701904,0.7619047619047619
adapted,0,2,2,14,2.7472074031829834,0.746031746031746
adapted,0,2,2,15,2.7395691871643066,0.746031746031746
adapted,0,2,2,16,2.7315049171447754,0.746031746031746
adapted,0,2,2,17,2.722984552383423,0.746031746031746
adapted,0,2,2,18,2.7139928340911865,0.7301587301587301
adapted,0,2,2,19,2.704493522644043,0.7301587301587301
adapted,0,2,2,20,2.69447922706604,0.7301587301587301
adapted,0,2,2,21,2.6839191913604736,0.7301587301587301
adapted,0,2,2,22,2.6728062629699707,0.7301587301587301
frozen,0,3,0,1,2.934633731842041,0.4791666666666667
frozen,0,3,0,2,2.932595729827881,0.5833333333333334
frozen,0,3,0,3,2.930560350418091,0.6666666666666666
frozen,0,3,0,4,2.9285266399383545,0.6875
frozen,0,3,0,5,2.9264957904815674,0.6875
frozen,0,3,0,6,2.924467086791992,0.6875
frozen,0,3,0,7,2.922441005706787,0.625
frozen,0,3,0,8,2.920417308807373,0.6458333333333334
frozen,0,3,0,9,2.918395757675171,0.6666666666666666
frozen,0,3,0,10,2.916377305984497,0.6875
frozen,0,3,0,11,2.914360761642456,0.6875
frozen,0,3,0,12,2.9123470783233643,0.7083333333333334
frozen,0,3,0,13,2.9103357791900635,0.7083333333333334
frozen,0,3,0,14,2.908327341079712,0.6875
frozen,0,3,0,15,2.9063212871551514,0.6875
frozen,0,3,0,16,2.904318332672119,0.6875
frozen,0,3,0,17,2.902317523956299,0.6875
frozen,0,3,0,18,2.900320053100586,0.6875
frozen,0,3,0,19,2.898324489593506,0.7083333333333334
frozen,0,3,0,20,2.896332263946533,0.7291666666666666
frozen,0,3,0,21,2.8943428993225098,0.7291666666666666
frozen,0,3,0,22,2.8923559188842773,0.7291666666666666
frozen,0,3,0,23,2.890371799468994,0.7291666666666666
frozen,0,3,0,24,2.8883907794952393,0.7291666666666666
frozen,0,3,0,25,2.8864121437072754,0.7291666666666666
frozen,0,3,0,26,2.88443660736084,0.7291666666666666
frozen,0,3,0,27,2.8824634552001953,0.7291666666666666
frozen,0,3,0,28,2.880493640899658,0.7291666666666666
frozen,0,3,0,29,2.8785266876220703,0.7083333333333334
frozen,0,3,0,30,2.8765623569488525,0.7083333333333334
frozen,0,3,0,31,2.874601125717163,0.7083333333333334
frozen,0,3,0,32,2.8726425170898438,0.7083333333333334
frozen,0,3,0,33,2.8706870079040527,0.7083333333333334
frozen,0,3,0,34,2.8687338829040527,0.7083333333333334
frozen,0,3,0,35,2.866783857345581,0.7291666666666666
frozen,0,3,1,1,2.934215545654297,0.6382978723404256
frozen,0,3,1,2,2.932222843170166,0.7021276595744681
frozen,0,3,1,3,2.9302332401275635,0.7446808510638298
frozen,0,3,1,4,2.928246259689331,0.7659574468085106
frozen,0,3,1,5,2.926262617111206,0.7659574468085106
frozen,0,3,1,6,2.9242818355560303,0.7659574468085106
frozen,0,3,1,7,2.9223039150238037,0.7659574468085106
frozen,0,3,1,8,2.9203293323516846,0.7659574468085106
frozen,0,3,1,9,2.9183578491210938,0.8085106382978723
frozen,0,3,1,10,2.916389226913452,0.8085106382978723
frozen,0,3,1,11,2.914423942565918,0.8085106382978723
frozen,0,3,1,12,2.912461757659912,0.7872340425531915
frozen,0,3,1,13,2.9105031490325928,0.7872340425531915
frozen,0,3,1,14,2.9085474014282227,0.7872340425531915
frozen,0,3,1,15,2.906595468521118,0.7872340425531915
frozen,0,3,1,16,2.904646396636963,0.7872340425531915
frozen,0,3,1,17,2.902700901031494,0.7872340425531915
frozen,0,3,1,18,2.900758981704712,0.7872340425531915
frozen,0,3,1,19,2.898820400238037,0.7872340425531915
frozen,0,3,1,20,2.8968851566314697,0.7872340425531915
frozen,0,3,1,21,2.894953489303589,0.7872340425531915
frozen,0,3,1,22,2.8930253982543945,0.8085106382978723
frozen,0,3,1,23,2.8911008834838867,0.8085106382978723
frozen,0,3,1,24,2.8891794681549072,0.8085106382978723
frozen,0,3,2,1,2.705648183822632,0.46938775510204084
frozen,0,3,2,2,2.703979253768921,0.4897959183673469
frozen,0,3,2,3,2.7023119926452637,0.5510204081632653
frozen,0,3,2,4,2.7006471157073975,0.5918367346938775
frozen,0,3,2,5,2.698984384536743,0.6530612244897959
frozen,0,3,2,6,2.697324275970459,0.6938775510204082
frozen,0,3,2,7,2.6956663131713867,0.7142857142857143
frozen,0,3,2,8,2.6940109729766846,0.7346938775510204
frozen,0,3,2,9,2.6923577785491943,0.7346938775510204
frozen,0,3,2,10,2.690707206726074,0.7346938775510204
frozen,0,3,2,11,2.689059257507324,0.7346938775510204
frozen,0,3,2,12,2.6874136924743652,0.7551020408163265
frozen,0,3,2,13,2.6857705116271973,0.7551020408163265
frozen,0,3,2,14,2.6841299533843994,0.7755102040816326
frozen,0,3,2,15,2.682492256164551,0.7755102040816326
frozen,0,3,2,16,2.680856943130493,0.7755102040816326
frozen,0,3,2,17,2.6792242527008057,0.7755102040816326
frozen,0,3,2,18,2.6775941848754883,0.7959183673469388
frozen,0,3,2,19,2.675967216491699,0.7959183673469388
frozen,0,3,2,20,2.674342155456543,0.7959183673469388
frozen,0,3,2,21,2.672720193862915,0.7959183673469388
frozen,0,3,2,22,2.6711008548736572,0.7959183673469388
frozen,0,3,2,23,2.6694843769073486,0.7959183673469388
frozen,0,3,2,24,2.667870283126831,0.7959183673469388
frozen,0,3,2,25,2.6662590503692627,0.7959183673469388
frozen,0,3,2,26,2.6646506786346436,0.7959183673469388
frozen,0,3,2,27,2.6630449295043945,0.7959183673469388
frozen,0,3,2,28,2.6614420413970947,0.7959183673469388
frozen,0,3,2,29,2.659841775894165,0.7959183673469388
frozen,0,3,2,30,2.6582443714141846,0.7959183673469388
frozen,0,3,2,31,2.656649589538574,0.7959183673469388
frozen,0,3,2,32,2.655057668685913,0.7959183673469388
frozen,0,3,2,33,2.653468370437622,0.7959183673469388
adapted,0,3,0,1,2.934633731842041,0.5833333333333334
adapted,0,3,0,2,2.9298882484436035,0.6875
adapted,0,3,0,3,2.9252257347106934,0.7291666666666666
adapted,0,3,0,4,2.9205944538116455,0.6875
adapted,0,3,0,5,2.915951728820801,0.7083333333333334
adapted,0,3,0,6,2.9112470149993896,0.7291666666666666
adapted,0,3,0,7,2.9064319133758545,0.75
adapted,0,3,0,8,2.901463031768799,0.75
adapted,0,3,0,9,2.896284580230713,0.7291666666666666
adapted,0,3,0,10,2.8908567428588867,0.7083333333333334
adapted,0,3,0,11,2.8851280212402344,0.7291666666666666
adapted,0,3,0,12,2.8790600299835205,0.7291666666666666
adapted,0,3,0,13,2.872617483139038,0.7291666666666666
adapted,0,3,0,14,2.865764856338501,0.7291666666666666
adapted,0,3,0,15,2.858461856842041,0.7291666666666666
adapted,0,3,0,16,2.850682020187378,0.7291666666666666
adapted,0,3,0,17,2.842395067214966,0.7291666666666666
adapted,0,3,0,18,2.833566427230835,0.7291666666666666
adapted,0,3,0,19,2.8241782188415527,0.7291666666666666
adapted,0,3,0,20,2.8142006397247314,0.7291666666666666
adapted,0,3,0,21,2.8036162853240967,0.7291666666666666
adapted,0,3,0,22,2.7924060821533203,0.7291666666666666
adapted,0,3,1,1,2.934215545654297,0.7021276595744681
adapted,0,3,1,2,2.929753303527832,0.7872340425531915
adapted,0,3,1,3,2.9252898693084717,0.7872340425531915
adapted,0,3,1,4,2.9207887649536133,0.8297872340425532
adapted,0,3,1,5,2.916210889816284,0.8085106382978723
adapted,0,3,1,6,2.911513566970825,0.8085106382978723
adapted,0,3,1,7,2.9066617488861084,0.7872340425531915
adapted,0,3,1,8,2.9016172885894775,0.7872340425531915
adapted,0,3,1,9,2.8963429927825928,0.7872340425531915
adapted,0,3,1,10,2.8908090591430664,0.7872340425531915
adapted,0,3,1,11,2.8849778175354004,0.7872340425531915
adapted,0,3,1,12,2.8788228034973145,0.7872340425531915
adapted,0,3,1,13,2.8723180294036865,0.7872340425531915
adapted,0,3,1,14,2.8654370307922363,0.7872340425531915
adapted,0,3,1,15,2.858153820037842,0.7872340425531915
adapted,0,3,1,16,2.850449562072754,0.7872340425531915
adapted,0,3,1,17,2.8423070907592773,0.8085106382978723
adapted,0,3,1,18,2.8337011337280273,0.8085106382978723
adapted,0,3,1,19,2.8246147632598877,0.8085106382978723
adapted,0,3,1,20,2.8150415420532227,0.8085106382978723
adapted,0,3,2,1,2.705648183822632,0.4897959183673469
adapted,0,3,2,2,2.701735734939575,0.5918367346938775
adapted,0,3,2,3,2.6978514194488525,0.6326530612244898
adapted,0,3,2,4,2.6939568519592285,0.6938775510204082
adapted,0,3,2,5,2.690020799636841,0.7346938775510204
adapted,0,3,2,6,2.686004161834717,0.7346938775510204
adapted,0,3,2,7,2.681872606277466,0.7346938775510204
adapted,0,3,2,8,2.677593469619751,0.7346938775510204
adapted,0,3,2,9,2.673137664794922,0.7346938775510204
adapted,0,3,2,10,2.6684744358062744,0.7346938775510204
adapted,0,3,2,11,2.66357421875,0.7551020408163265
adapted,0,3,2,12,2.6584112644195557,0.7551020408163265
adapted,0,3,2,13,2.652965784072876,0.7551020408163265
adapted,0,3,2,14,2.6472129821777344,0.7551020408163265
adapted,0,3,2,15,2.6411283016204834,0.7551020408163265
adapted,0,3,2,16,2.6346983909606934,0.7551020408163265
adapted,0,3,2,17,2.6278998851776123,0.7551020408163265
adapted,0,3,2,18,2.620718002319336,0.7551020408163265
adapted,0,3,2,19,2.613126277923584,0.7551020408163265
adapted,0,3,2,20,2.6051180362701416,0.7551020408163265
adapted,0,3,2,21,2.5966789722442627,0.7551020408163265
adapted,0,3,2,22,2.5877890586853027,0.7551020408163265
adapted,0,3,2,23,2.578434944152832,0.7551020408163265
adapted,0,3,2,24,2.5686097145080566,0.7551020408163265
adapted,0,3,2,25,2.558307409286499,0.7346938775510204
adapted,0,3,2,26,2.5475268363952637,0.7346938775510204
frozen,0,4,0,1,2.922731637954712,0.5272727272727272
frozen,0,4,0,2,2.9208407402038574,0.5636363636363636
frozen,0,4,0,3,2.918952226638794,0.6363636363636364
frozen,0,4,0,4,2.9170656204223633,0.6363636363636364
frozen,0,4,0,5,2.9151813983917236,0.6363636363636364
frozen,0,4,0,6,2.913299083709717,0.6545454545454545
frozen,0,4,0,7,2.91141939163208,0.6909090909090909
frozen,0,4,0,8,2.909541368484497,0.7272727272727273
frozen,0,4,0,9,2.907665967941284,0.7272727272727273
frozen,0,4,0,10,2.905792713165283,0.7454545454545455
frozen,0,4,0,11,2.9039218425750732,0.7454545454545455
frozen,0,4,0,12,2.902052879333496,0.7454545454545455
frozen,0,4,0,13,2.900186777114868,0.7818181818181819
frozen,0,4,0,14,2.898322582244873,0.7818181818181819
frozen,0,4,0,15,2.896461248397827,0.7818181818181819
frozen,0,4,0,16,2.894602060317993,0.7818181818181819
frozen,0,4,0,17,2.89274525642395,0.7636363636363637
frozen,0,4,0,18,2.8908908367156982,0.7636363636363637
frozen,0,4,0,19,2.8890388011932373,0.7636363636363637
frozen,0,4,0,20,2.8871896266937256,0.7818181818181819
frozen,0,4,0,21,2.8853423595428467,0.8
frozen,0,4,0,22,2.883497953414917,0.8
frozen,0,4,0,23,2.8816559314727783,0.8363636363636363
frozen,0,4,0,24,2.8798165321350098,0.8363636363636363
frozen,0,4,0,25,2.8779795169830322,0.8363636363636363
frozen,0,4,0,26,2.876145124435425,0.8363636363636363
frozen,0,4,0,27,2.8743133544921875,0.8363636363636363
frozen,0,4,0,28,2.8724842071533203,0.8363636363636363
frozen,0,4,0,29,2.870657444000244,0.8363636363636363
frozen,0,4,0,30,2.868833065032959,0.8363636363636363
frozen,0,4,0,31,2.867011547088623,0.8363636363636363
frozen,0,4,0,32,2.8651926517486572,0.8363636363636363
frozen,0,4,0,33,2.8633761405944824,0.8363636363636363
frozen,0,4,0,34,2.8615622520446777,0.8363636363636363
frozen,0,4,0,35,2.8597512245178223,0.8363636363636363
frozen,0,4,0,36,2.8579423427581787,0.8363636363636363
frozen,0,4,0,37,2.8561365604400635,0.8363636363636363
frozen,0,4,0,38,2.85433292388916,0.8363636363636363
frozen,0,4,1,1,2.944368839263916,0.40476190476190477
frozen,0,4,1,2,2.942403554916382,0.40476190476190477
frozen,0,4,1,3,2.940441370010376,0.35714285714285715
frozen,0,4,1,4,2.9384820461273193,0.42857142857142855
frozen,0,4,1,5,2.936526298522949,0.40476190476190477
frozen,0,4,1,6,2.9345738887786865,0.40476190476190477
frozen,0,4,1,7,2.932624101638794,0.42857142857142855
frozen,0,4,1,8,2.930677652359009,0.4523809523809524
frozen,0,4,1,9,2.92873477935791,0.4523809523809524
frozen,0,4,1,10,2.926795244216919,0.47619047619047616
frozen,0,4,1,11,2.924858808517456,0.4523809523809524
frozen,0,4,1,12,2.922926425933838,0.47619047619047616
frozen,0,4,1,13,2.920996904373169,0.47619047619047616
frozen,0,4,1,14,2.9190714359283447,0.5
frozen,0,4,1,15,2.917149543762207,0.47619047619047616
frozen,0,4,1,16,2.915231227874756,0.47619047619047616
frozen,0,4,1,17,2.913316249847412,0.5
frozen,0,4,1,18,2.911405086517334,0.5
frozen,0,4,1,19,2.9094977378845215,0.5
frozen,0,4,1,20,2.9075939655303955,0.5
frozen,0,4,1,21,2.905694007873535,0.5
frozen,0,4,1,22,2.9037978649139404,0.5
frozen,0,4,1,23,2.9019055366516113,0.5
frozen,0,4,1,24,2.9000167846679688,0.5
frozen,0,4,1,25,2.898132085800171,0.5
frozen,0,4,1,26,2.8962512016296387,0.5
frozen,0,4,1,27,2.894374132156372,0.5
frozen,0,4,1,28,2.89250111579895,0.5476190476190477
frozen,0,4,1,29,2.890631914138794,0.5476190476190477
frozen,0,4,1,30,2.8887667655944824,0.5476190476190477
frozen,0,4,1,31,2.8869051933288574,0.5476190476190477
frozen,0,4,1,32,2.885047674179077,0.5714285714285714
frozen,0,4,1,33,2.8831937313079834,0.5714285714285714
frozen,0,4,1,34,2.8813438415527344,0.5476190476190477
frozen,0,4,1,35,2.87949800491333,0.5476190476190477
frozen,0,4,1,36,2.8776559829711914,0.5476190476190477
frozen,0,4,1,37,2.8758180141448975,0.5476190476190477
frozen,0,4,1,38,2.87398362159729,0.5714285714285714
frozen,0,4,1,39,2.8721532821655273,0.5714285714285714
frozen,0,4,1,40,2.8703269958496094,0.5714285714285714
frozen,0,4,1,41,2.868504524230957,0.5714285714285714
frozen,0,4,1,42,2.866685628890991,0.5714285714285714
frozen,0,4,1,43,2.864871025085449,0.5714285714285714
frozen,0,4,1,44,2.8630599975585938,0.5714285714285714
frozen,0,4,1,45,2.861252784729004,0.5714285714285714
frozen,0,4,1,46,2.859449625015259,0.5714285714285714
frozen,0,4,1,47,2.8576500415802,0.5714285714285714
frozen,0,4,2,1,2.858970880508423,0.29310344827586204
frozen,0,4,2,2,2.8573596477508545,0.3793103448275862
frozen,0,4,2,3,2.85575008392334,0.43103448275862066
frozen,0,4,2,4,2.854142904281616,0.4827586206896552
frozen,0,4,2,5,2.8525373935699463,0.5689655172413793
frozen,0,4,2,6,2.8509340286254883,0.5689655172413793
frozen,0,4,2,7,2.8493330478668213,0.5862068965517241
frozen,0,4,2,8,2.847733497619629,0.6379310344827587
frozen,0,4,2,9,2.8461363315582275,0.6379310344827587
frozen,0,4,2,10,2.844541311264038,0.6379310344827587
frozen,0,4,2,11,2.8429486751556396,0.6551724137931034
frozen,0,4,2,12,2.841357946395874,0.6724137931034483
frozen,0,4,2,13,2.839769124984741,0.6896551724137931
frozen,0,4,2,14,2.8381826877593994,0.7241379310344828
frozen,0,4,2,15,2.8365981578826904,0.7241379310344828
frozen,0,4,2,16,2.8350160121917725,0.7241379310344828
frozen,0,4,2,17,2.8334360122680664,0.7241379310344828
frozen,0,4,2,18,2.8318581581115723,0.7241379310344828
frozen,0,4,2,19,2.8302829265594482,0.7241379310344828
frozen,0,4,2,20,2.828709363937378,0.7413793103448276
frozen,0,4,2,21,2.8271384239196777,0.7586206896551724
frozen,0,4,2,22,2.8255696296691895,0.7758620689655172
frozen,0,4,2,23,2.824002981185913,0.7758620689655172
frozen,0,4,2,24,2.8224384784698486,0.7758620689655172
frozen,0,4,2,25,2.8208765983581543,0.7758620689655172
frozen,0,4,2,26,2.8193166255950928,0.7758620689655172
frozen,0,4,2,27,2.8177590370178223,0.7931034482758621
frozen,0,4,2,28,2.8162038326263428,0.7931034482758621
frozen,0,4,2,29,2.8146510124206543,0.7931034482758621
frozen,0,4,2,30,2.8131003379821777,0.7931034482758621
frozen,0,4,2,31,2.811551809310913,0.7931034482758621
frozen,0,4,2,32,2.8100059032440186,0.7931034482758621
frozen,0,4,2,33,2.808461904525757,0.7931034482758621
frozen,0,4,2,34,2.8069205284118652,0.7931034482758621
frozen,0,4,2,35,2.8053812980651855,0.8103448275862069
frozen,0,4,2,36,2.803844451904297,0.8103448275862069
frozen,0,4,2,37,2.802309513092041,0.8103448275862069
frozen,0,4,2,38,2.8007771968841553,0.8103448275862069
frozen,0,4,2,39,2.7992472648620605,0.8103448275862069
frozen,0,4,2,40,2.7977194786071777,0.8103448275862069
frozen,0,4,2,41,2.796193838119507,0.8275862068965517
frozen,0,4,2,42,2.794670343399048,0.8275862068965517
frozen,0,4,2,43,2.793148994445801,0.8275862068965517
frozen,0,4,2,44,2.791630506515503,0.8275862068965517
frozen,0,4,2,45,2.790113687515259,0.8275862068965517
frozen,0,4,2,46,2.7885992527008057,0.8275862068965517
frozen,0,4,2,47,2.7870874404907227,0.8275862068965517
frozen,0,4,2,48,2.7855775356292725,0.8275862068965517
frozen,0,4,2,49,2.784069299697876,0.8275862068965517
frozen,0,4,2,50,2.7825639247894287,0.8275862068965517
frozen,0,4,2,51,2.7810606956481934,0.8275862068965517
frozen,0,4,2,52,2.779559373855591,0.8275862068965517
frozen,0,4,2,53,2.7780604362487793,0.8275862068965517
frozen,0,4,2,54,2.7765636444091797,0.8275862068965517
frozen,0,4,2,55,2.775068759918213,0.8275862068965517
frozen,0,4,2,56,2.773576498031616,0.8275862068965517
adapted,0,4,0,1,2.922731637954712,0.5818181818181818
adapted,0,4,0,2,2.918370008468628,0.6363636363636364
adapted,0,4,0,3,2.9139797687530518,0.6727272727272727
adapted,0,4,0,4,2.9095237255096436,0.7272727272727273
adapted,0,4,0,5,2.9049735069274902,0.7636363636363637
adapted,0,4,0,6,2.9002935886383057,0.7818181818181819
adapted,0,4,0,7,2.895451784133911,0.8
adapted,0,4,0,8,2.8904244899749756,0.8181818181818182
adapted,0,4,0,9,2.8851687908172607,0.8363636363636363
adapted,0,4,0,10,2.8796544075012207,0.8363636363636363
adapted,0,4,0,11,2.8738555908203125,0.8545454545454545
adapted,0,4,0,12,2.867736339569092,0.8545454545454545
adapted,0,4,0,13,2.861274003982544,0.8545454545454545
adapted,0,4,0,14,2.854435443878174,0.8363636363636363
adapted,0,4,0,15,2.8471953868865967,0.8363636363636363
adapted,0,4,0,16,2.839520215988159,0.8363636363636363
adapted,0,4,0,17,2.8313913345336914,0.8363636363636363
adapted,0,4,0,18,2.8227741718292236,0.8363636363636363
adapted,0,4,0,19,2.8136563301086426,0.8363636363636363
adapted,0,4,0,20,2.8040060997009277,0.8363636363636363
adapted,0,4,0,21,2.7938010692596436,0.8363636363636363
adapted,0,4,0,22,2.7830281257629395,0.8363636363636363
adapted,0,4,0,23,2.771662473678589,0.8363636363636363
adapted,0,4,0,24,2.759683132171631,0.8363636363636363
adapted,0,4,0,25,2.7470924854278564,0.8363636363636363
adapted,0,4,0,26,2.733858108520508,0.8363636363636363
adapted,0,4,1,1,2.944368839263916,0.42857142857142855
adapted,0,4,1,2,2.939842939376831,0.42857142857142855
adapted,0,4,1,3,2.9353322982788086,0.42857142857142855
adapted,0,4,1,4,2.9307944774627686,0.4523809523809524
adapted,0,4,1,5,2.9261960983276367,0.47619047619047616
adapted,0,4,1,6,2.9215011596679688,0.5
adapted,0,4,1,7,2.91667103767395,0.5
adapted,0,4,1,8,2.9116744995117188,0.5
adapted,0,4,1,9,2.9064724445343018,0.5238095238095238
adapted,0,4,1,10,2.901035785675049,0.5476190476190477
adapted,0,4,1,11,2.8953332901000977,0.5476190476190477
adapted,0,4,1,12,2.8893368244171143,0.5476190476190477
adapted,0,4,1,13,2.883023262023926,0.5476190476190477
adapted,0,4,1,14,2.876364231109619,0.5714285714285714
adapted,0,4,1,15,2.8693349361419678,0.5714285714285714
adapted,0,4,1,16,2.8619067668914795,0.5714285714285714
adapted,0,4,1,17,2.8540611267089844,0.5714285714285714
adapted,0,4,1,18,2.845770835876465,0.5714285714285714
adapted,0,4,1,19,2.837038278579712,0.5714285714285714
adapted,0,4,1,20,2.8278393745422363,0.5714285714285714
adapted,0,4,1,21,2.8181564807891846,0.5952380952380952
adapted,0,4,1,22,2.80798077583313,0.5952380952380952
adapted,0,4,1,23,2.7972898483276367,0.5952380952380952
adapted,0,4,1,24,2.786080837249756,0.5952380952380952
adapted,0,4,1,25,2.7743561267852783,0.5952380952380952
adapted,0,4,1,26,2.7621049880981445,0.5952380952380952
adapted,0,4,1,27,2.7493553161621094,0.5952380952380952
adapted,0,4,1,28,2.736097574234009,0.5952380952380952
adapted,0,4,1,29,2.7223403453826904,0.5952380952380952
adapted,0,4,1,30,2.7081072330474854,0.5952380952380952
adapted,0,4,1,31,2.6933798789978027,0.5952380952380952
adapted,0,4,1,32,2.6781723499298096,0.5952380952380952
adapted,0,4,1,33,2.66251277923584,0.5952380952380952
adapted,0,4,1,34,2.64642333984375,0.5952380952380952
adapted,0,4,1,35,2.6299476623535156,0.5952380952380952
adapted,0,4,1,36,2.613107442855835,0.5952380952380952
adapted,0,4,2,1,2.858970880508423,0.3620689655172414
adapted,0,4,2,2,2.855093479156494,0.5
adapted,0,4,2,3,2.8512704372406006,0.5517241379310345
adapted,0,4,2,4,2.84747052192688,0.6206896551724138
adapted,0,4,2,5,2.8436639308929443,0.6379310344827587
adapted,0,4,2,6,2.839810609817505,0.6379310344827587
adapted,0,4,2,7,2.835880994796753,0.6379310344827587
adapted,0,4,2,8,2.831840753555298,0.6551724137931034
adapted,0,4,2,9,2.827651023864746,0.6724137931034483
adapted,0,4,2,10,2.8232812881469727,0.6724137931034483
adapted,0,4,2,11,2.8187005519866943,0.6724137931034483
adapted,0,4,2,12,2.813877582550049,0.6724137931034483
adapted,0,4,2,13,2.808783769607544,0.6724137931034483
adapted,0,4,2,14,2.8033969402313232,0.6724137931034483
adapted,0,4,2,15,2.7976808547973633,0.6724137931034483
adapted,0,4,2,16,2.7916228771209717,0.6724137931034483
adapted,0,4,2,17,2.7852020263671875,0.6724137931034483
adapted,0,4,2,18,2.778388738632202,0.6724137931034483
adapted,0,4,2,19,2.7711617946624756,0.6724137931034483
adapted,0,4,2,20,2.763507604598999,0.6724137931034483
adapted,0,4,2,21,2.7553975582122803,0.6724137931034483
adapted,0,4,2,22,2.746817111968994,0.6724137931034483
adapted,0,4,2,23,2.7377541065216064,0.6724137931034483
adapted,0,4,2,24,2.7281851768493652,0.6724137931034483
frozen,1,0,0,1,2.9745991230010986,0.42857142857142855
frozen,1,0,0,2,2.972682476043701,0.4489795918367347
frozen,1,0,0,3,2.9707682132720947,0.4897959183673469
frozen,1,0,0,4,2.9688563346862793,0.5102040816326531
frozen,1,0,0,5,2.966947078704834,0.4897959183673469
frozen,1,0,0,6,2.9650402069091797,0.5510204081632653
frozen,1,0,0,7,2.9631357192993164,0.6122448979591837
frozen,1,0,0,8,2.9612340927124023,0.6938775510204082
frozen,1,0,0,9,2.9593348503112793,0.7551020408163265
frozen,1,0,0,10,2.9574379920959473,0.7959183673469388
frozen,1,0,0,11,2.9555439949035645,0.8163265306122449
frozen,1,0,0,12,2.9536526203155518,0.8163265306122449
frozen,1,0,0,13,2.951763868331909,0.8163265306122449
frozen,1,0,0,14,2.9498777389526367,0.8367346938775511
frozen,1,0,0,15,2.9479942321777344,0.8367346938775511
frozen,1,0,0,16,2.946113348007202,0.8367346938775511
frozen,1,0,0,17,2.944235324859619,0.8367346938775511
frozen,1,0,0,18,2.9423601627349854,0.8367346938775511
frozen,1,0,0,19,2.9404873847961426,0.8367346938775511
frozen,1,0,0,20,2.938617467880249,0.8367346938775511
frozen,1,0,0,21,2.9367504119873047,0.8367346938775511
frozen,1,0,0,22,2.9348857402801514,0.8163265306122449
frozen,1,0,0,23,2.9330241680145264,0.8163265306122449
frozen,1,0,0,24,2.9311652183532715,0.8163265306122449
frozen,1,0,0,25,2.929309368133545,0.7959183673469388
frozen,1,0,0,26,2.9274559020996094,0.7959183673469388
frozen,1,0,0,27,2.925605297088623,0.7959183673469388
frozen,1,0,0,28,2.9237570762634277,0.8163265306122449
frozen,1,0,0,29,2.92191219329834,0.8163265306122449
frozen,1,0,1,1,2.9573309421539307,0.2978723404255319
frozen,1,0,1,2,2.9554731845855713,0.3829787234042553
frozen,1,0,1,3,2.953618049621582,0.425531914893617
frozen,1,0,1,4,2.9517648220062256,0.46808510638297873
frozen,1,0,1,5,2.9499146938323975,0.46808510638297873
frozen,1,0,1,6,2.9480669498443604,0.5319148936170213
frozen,1,0,1,7,2.9462218284606934,0.5319148936170213
frozen,1,0,1,8,2.9443793296813965,0.5531914893617021
frozen,1,0,1,9,2.9425394535064697,0.5531914893617021
frozen,1,0,1,10,2.940702199935913,0.5531914893617021
frozen,1,0,1,11,2.9388678073883057,0.5531914893617021
frozen,1,0,1,12,2.9370360374450684,0.5531914893617021
frozen,1,0,1,13,2.9352071285247803,0.574468085106383
frozen,1,0,1,14,2.9333810806274414,0.574468085106383
frozen,1,0,1,15,2.9315576553344727,0.5957446808510638
frozen,1,0,1,16,2.9297373294830322,0.5957446808510638
frozen,1,0,1,17,2.927919626235962,0.5957446808510638
frozen,1,0,1,18,2.926105260848999,0.5957446808510638
frozen,1,0,1,19,2.9242935180664062,0.5957446808510638
frozen,1,0,1,20,2.9224846363067627,0.5957446808510638
frozen,1,0,1,21,2.9206786155700684,0.5957446808510638
frozen,1,0,1,22,2.9188759326934814,0.5957446808510638
frozen,1,0,1,23,2.9170761108398438,0.5957446808510638
frozen,1,0,1,24,2.9152791500091553,0.5957446808510638
frozen,1,0,1,25,2.913485050201416,0.5957446808510638
frozen,1,0,1,26,2.9116945266723633,0.5957446808510638
frozen,1,0,1,27,2.9099066257476807,0.6170212765957447
frozen,1,0,1,28,2.9081215858459473,0.6170212765957447
frozen,1,0,1,29,2.9063401222229004,0.6382978723404256
frozen,1,0,1,30,2.9045610427856445,0.6382978723404256
frozen,1,0,1,31,2.9027857780456543,0.6595744680851063
frozen,1,0,1,32,2.901013135910034,0.6595744680851063
frozen,1,0,1,33,2.8992433547973633,0.6595744680851063
frozen,1,0,1,34,2.8974769115448,0.6595744680851063
frozen,1,0,1,35,2.8957135677337646,0.6808510638297872
frozen,1,0,1,36,2.8939530849456787,0.6808510638297872
frozen,1,0,1,37,2.8921959400177,0.6808510638297872
frozen,1,0,1,38,2.890441656112671,0.6808510638297872
frozen,1,0,1,39,2.888690233230591,0.6808510638297872
frozen,1,0,1,40,2.886942148208618,0.6808510638297872
frozen,1,0,1,41,2.8851969242095947,0.6808510638297872
frozen,1,0,1,42,2.8834550380706787,0.6808510638297872
frozen,1,0,1,43,2.881716012954712,0.6808510638297872
frozen,1,0,1,44,2.8799798488616943,0.6808510638297872
frozen,1,0,1,45,2.8782472610473633,0.6808510638297872
frozen,1,0,1,46,2.8765172958374023,0.6808510638297872
frozen,1,0,1,47,2.8747904300689697,0.6808510638297872
frozen,1,0,1,48,2.8730666637420654,0.6808510638297872
frozen,1,0,1,49,2.8713455200195312,0.6808510638297872
frozen,1,0,1,50,2.8696279525756836,0.6808510638297872
frozen,1,0,2,1,2.837148904800415,0.7924528301886793
frozen,1,0,2,2,2.8352487087249756,0.7735849056603774
